href,intro,title,date 
http://www.livemint.com/Industry/vSop4ycUK0u7nZBA0prYFM/Australia-should-scrap-large-denomination-bank-notes-like-In.html,"Removal of large denomination bank notes in Australia would help in reducing crime and welfare fraud, increase tax revenue an lead to a ‘spike’ in bank deposits",Australia should scrap large denomination bank notes like India: UBS ,"Mon, Nov 14 2016. 05 08 PM"
http://www.livemint.com/Companies/ZtbDdmllI7vCs7oN2xJU8M/Future-Consumer-forms-JV-with-UK-wholesaler-Booker-Group.html,"Future Consumer, the packaged consumer goods arm of Kishore Biyani’s Future Group, is investing Rs50 crore in Booker India ",Future Consumer forms JV with UK wholesaler Booker Group,"Tue, Nov 15 2016. 01 13 AM"
http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html,"Temasek sold 14.5 million American depositary receipts, leaving it with 39.6 million at the end of September, worth $4.2 billion","Temasek cut stake in Alibaba in third quarter, filing shows","Tue, Nov 15 2016. 08 51 AM"
http://www.livemint.com/Companies/2jwVaCF0ULAxUX0UWppRnL/Why-smaller-companies-have-bigger-debts.html,A ‘Mint’ analysis of 305 listed non-financial companies shows it is the smaller firms that are saddled with the highest amount of debt  relative to their market capitalization,Why smaller companies have bigger debts,"Tue, Nov 15 2016. 08 30 AM"
http://www.livemint.com/Companies/qV03Hr8aiVWnLwqzhDJqpM/Will-Dell-make-it-big-with-EMC.html,Dell is leveraging its EMC acquisition to offer services and solutions for companies to cope with the fast-transforming digital landscape,Will Dell make it big with EMC?,"Tue, Nov 15 2016. 04 42 AM"
http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html,"Finance ministry’s FIU has asked RBI to examine all foreign investments under the automatic route after January 2015, when FDI policy for the sector was laid out",Govt tells RBI to examine foreign investments in medical devices sector ,"Tue, Nov 15 2016. 01 39 AM"
http://www.livemint.com/Money/dJKoZ5qKObg92TdK1e8l0L/Tata-Motors-results-JLR-belies-investors-hope-even-as-Tata.html,"Tata Motors Q2 profit stood at Rs848 crore, better than Rs1,740 crore loss in the year-ago period, was about one-third the forecast","Tata Motors results: JLR belies investors hope, even as Tata-Mistry battle rages","Tue, Nov 15 2016. 07 47 AM"
http://www.livemint.com/Money/7WlS7f7eBcGuR7rp8iuYaJ/Reliance-Communicationss-September-quarter-results-hit-by-c.html,"Reliance Communications says September quarter results were impacted by an increase in competitive intensity, migration of CDMA customers to 4G LTE",Reliance Communications’s September quarter results hit by competition,"Tue, Nov 15 2016. 07 47 AM"
http://www.livemint.com/Money/l1g3Qp6kCoFtj11vFCHvFN/Pidilite-Q2-results-Demand-scenario-challenging-spike-in-i.html,"While Fevicol maker Pidilite’s consumer and bazaar margins fell, industrial business saw improvement due to lower input costs, superior product mix",Pidilite Q2 results: Demand scenario challenging; spike in input cost risk,"Tue, Nov 15 2016. 07 46 AM"
http://www.livemint.com/Money/IQsABakIUyjhNEyD671WbN/Q2-results-Britannia-shortchanged-in-the-near-term.html,"A fall in its margins left Britannia investors fretting, but a bigger worry is the effect of the currency exchange drive on consumption in the near term",Q2 results: Britannia short-changed in the near term,"Tue, Nov 15 2016. 07 46 AM"
http://www.livemint.com/Companies/bwuWQJsRVIavJC5LWuAgFM/Aurobindo-Pharma-posts-Rs602-crore-net-profit-in-Q2.html,"Aurobindo Pharma’s revenue rose 12% to Rs3,775.5 crore",Aurobindo Pharma posts  Rs602 crore net profit in Q2,"Tue, Nov 15 2016. 01 49 AM"
http://www.livemint.com/Companies/wMmBudyKb0irixvPgKS8BN/Tata-Motors-Q2-net-profit-at-Rs848-crore.html,"Tata Motors reports net profit of Rs848 crore in September quarter, compared with a loss of Rs1,740 crore in the year-ago period",Hedging losses crimp Tata Motors Q2 profit,"Mon, Nov 14 2016. 08 18 PM"
http://www.livemint.com/Companies/tpqgKKiTtYQRvcZZUh7WFI/NDTV-posts-September-quarter-loss-at-Rs17-crore.html,NDTV reported a drop in revenue to Rs126 crore in the quarter from Rs129 crore a year ago,NDTV posts September quarter loss of Rs17 crore,"Mon, Nov 14 2016. 08 13 PM"
http://www.livemint.com/Money/U6Rr1LTDu3m3CwpQNqoAPO/Tractors-rev-up-as-auto-segment-wobbles-at-Mahindra-and-Mahi.html,A good monsoon and pent-up demand fuelled farm equipment sales that nearly doubled from a year ago.,Tractors rev up as auto segment wobbles at Mahindra and Mahindra,"Mon, Nov 14 2016. 05 19 AM"
http://www.livemint.com/Money/y3gvFPBepeBhUETL7pwGwO/Swachh-SBI-Not-yet.html,"Out of State Bank of India’s Rs19,131 crore loans that slipped during the six months ended September, 40% was from its declared watch list",Swachh SBI? Not yet,"Mon, Nov 14 2016. 05 19 AM"
http://www.livemint.com/Money/Ewkd5ho7wOb6hGc0wFcGUI/Tata-Steel-New-Kalinganagar-plant-depresses-India-profits.html,Commissioning of Tata Steel’s new Kalinganagar (Odisha) plant has meant output is higher but the start-up costs are affecting profits,Tata Steel: New Kalinganagar plant depresses India profits,"Mon, Nov 14 2016. 05 19 AM"
http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html,Dell CEO Michael Dell on the prospects for the combined Dell-EMC,"In firms, PCs and smartphones coexist in a multi-device world: Michael Dell","Tue, Nov 15 2016. 05 00 AM"
http://www.livemint.com/Companies/HopZtiyhtQkhttZeSIi2vL/Demonetization-a-bold-move-but-could-hurt-markets-for-next.html,CLSA MD Christopher Wood on Narendra Modi’s demonetization move against black money and impact on markets,"Demonetization a bold move, but could hurt markets for 6 months: Christopher Wood","Tue, Nov 15 2016. 02 36 AM"
http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html,Venu Srinivsasan joined the Dorabji Tata Trust on 31 October,TVS CMD Venu Srinivasan joins Sir Dorabji Tata Trust as trustee,"Mon, Nov 14 2016. 03 48 PM"
http://www.livemint.com/Companies/qJVS8NsWdQWDlZyJpQem0M/60-of-British-firms-say-they-may-increase-their-investment.html,UK India Business Council  chair Patricia Hewitt on major takeaways from Theresa May’s India visit and investment ties between the two countries,60% of British firms say they may increase their investment in India: Patricia Hewitt,"Mon, Nov 14 2016. 01 30 AM"
http://www.livemint.com/Companies/6vsaO9cru6407Czwk5BCpM/Patanjali-Dant-Kantis-popularity-boosts-production-at-JHS-S.html,"JHS Svendgaard, a contract manufacturer for toothpaste makers Colgate, Dabur and HUL, expectsd to see full capacity utilization by the end of this fiscal",Patanjali Dant Kanti’s popularity boosts production at JHS Svendgaard,"Tue, Nov 15 2016. 02 28 AM"
http://www.livemint.com/Companies/qlApzzpVLqT90aJHwwrOoI/Dell-Technologiess-road-map-for-India.html,"Other than the PC, server and data centre businesses, Dell India is partnering with a number of companies in areas like digitization and Digital India",Dell Technologies’s road map for India,"Tue, Nov 15 2016. 04 52 AM"
http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html,Proxy advisory firm Stakeholders Empowerment Services prods independent directors of Tata group to explain to stakeholders their divergent views ,It’s testing time for Tata group independent directors: SES,"Mon, Nov 14 2016. 02 21 PM"
http://www.livemint.com/Companies/MAXer4BMeEwb0hDEmN6AbO/Hard-Rock-Caf-firm-to-launch-fast-food-chain-Panda-Express.html,"JSM is also hoping to add two more outlets of Hard Rock Café, which contributes 40-45% to the company’s overall revenues",Hard Rock Cafe firm to launch fast food chain Panda Express in India by March ,"Mon, Nov 14 2016. 09 38 AM"
http://www.livemint.com/Opinion/2Z9HpHbzNH7CsDwdzORuIN/Getting-back-Kohinoor-diamond-Vijay-Mallya-from-the-UK-not.html,"While legal arguments govt made on return of Kohinoor diamond were distinctly odd, Vijay Mallya, who returned Tipu Sultan’s sword to India, may not be quite so ready to return himself
","Getting back Kohinoor diamond, Vijay Mallya from the UK not easy","Fri, Apr 22 2016. 01 16 AM"
http://www.livemint.com/Money/N35kug6A2fn1oyYWKHeckL/At-Wipro-things-are-getting-worse-before-they-get-better.html,"While Wipro has taken various steps to stem the decline in its growth rate, the fruit of these actions is still not visible and it has even fallen short of the low expectations that analysts had
","At Wipro, things are getting worse before they get better","Wed, Apr 20 2016. 10 15 PM"
http://www.livemint.com/Money/jcq2OsJyRPf1mVb9UYGirO/Return-of-government-controls-a-risk-for-sugar-shares.html,"The government has come down heavily on rising sugar prices in the past and it can do so again, a risk in sugar shares that investors have to now watch for
",Return of government controls a risk for sugar shares,"Thu, Apr 21 2016. 12 13 AM"
http://www.livemint.com/Opinion/ZQFsl3WTYrbJ5oGFrfBQFM/Seniorlevel-exits-not-valuations-are-the-key-issue-in-ec.html,"Each start-up can only have one or two sultans or sultanas, but constancy in the top teams is vital
","Senior-level exits, not valuations, are the key issue in e-commerce","Wed, Apr 20 2016. 01 11 AM"
http://www.livemint.com/Money/tFwA6kVS2hOkXufuuw4nrJ/Research-saves-the-day-for-Crisil.html,"While an improving economy and increasing deals will benefit the research business, there is some hope for the rating segment too
",Research saves the day for Crisil,"Wed, Apr 20 2016. 01 17 AM"
http://www.livemint.com/Money/hcvPVhBZDVIbm5HhxGFHUN/Steady-quarter-for-DCB-Bank-but-will-investors-buy.html,"Increasing the timescale of its expansion will reduce impact of expansion on earnings, but whether this will bring back investors’ confidence is a moot question
",Steady quarter for DCB Bank; but will investors buy?,"Mon, Apr 18 2016. 01 27 AM"
http://www.livemint.com/Money/LcIOq0gFdvSoRtz3FsVo1N/What-the-tea-leaves-say.html,"Considering the likelihood of higher tea output in Kenya and good monsoon predictions for India, caution is advisable
",What the tea leaves say,"Mon, Apr 18 2016. 01 24 AM"
http://www.livemint.com/Money/9RIezG3gQrUVZJpJ5lZ07J/Diversification-comes-in-handy-for-KEC-International.html,"KEC International is seeing large tenders opening in Malaysia, Indonesia and Thailand, while operations in Mexico are turning around
",Diversification comes in handy for KEC International,"Mon, Apr 04 2016. 12 09 AM"
http://www.livemint.com/Money/tLnDGcKIgpJu98oSreWSxL/Bharti-Airtel-does-well-to-go-on-spectrum-acquisition-spree.html,"If Bharti Airtel had let the opportunity pass and waited for the auctions, it may have had to shell out a substantially higher amount
",Bharti Airtel does well to go on spectrum acquisition spree,"Mon, Apr 11 2016. 01 59 AM"
http://www.livemint.com/Companies/P8JqBctTi8ggSMnnCxUT0M/100-FDI-in-ecommerce-not-a-good-idea-Poll.html,"A Mint-instaVaani poll also found that most respondents also disagreed with the ban on discounts offered by online marketplaces
",100% FDI in e-commerce not a good idea: Poll,"Sat, Apr 09 2016. 12 49 AM"
http://www.livemint.com/Industry/Oh1p9YSPJlXqddJNvuZx3O/Google-takes-aim-to-ban-AdSense-on-fake-news-sites.html,"Google’s AdSense, which allows advertisers to place text ads on the millions of websites, is a major source of money for many publishers ",Google takes aim to ban AdSense on fake news sites,"Tue, Nov 15 2016. 08 56 AM"
http://www.livemint.com/Companies/QcXHcqTOlbEyP4bKohsxpM/Vijay-Mallyas-shares-worth-Rs1620-crore-attached.html,The Enforcement Directorate said that a special money laundering court had ordered the attachment of Vijay Mallya’s shares on its application,Vijay Mallya’s shares worth Rs1620 crore attached,"Fri, Nov 11 2016. 11 46 PM"
http://www.livemint.com/Leisure/YuwrGySpWqY8lwy1eIWdqN/Suketu-Talekar-Master-brewer.html,Why the co-founder of the hugely successful Doolally craft beers thinks the Indian craft-beer industry will be twice the size of the wine industry in five years,Suketu Talekar: Master brewer,"Fri, Nov 11 2016. 12 51 PM"
http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html,BBC Worldwide chief executive Tim Davie on the potential of the Indian market and the firm’s joint venture with Sony Pictures Network to launch a new infotainment channel,BBC has an amazing growth area in India: Tim Davie,"Fri, Nov 11 2016. 12 40 AM"
http://www.livemint.com/Companies/kw8JHhSWz3rFYoh9HydzjO/RBL-Bank-in-talks-to-hire-Citi-executive.html,"If hired, Citi executive Vincent Valladares would replace Sandeep Thapliyal, who left RBL Bank and joined Avendus Finance ",RBL Bank in talks to hire Citi executive,"Fri, Nov 11 2016. 12 35 AM"
http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html,"Tata Sons, which has a 73.26% in TCS, has nominated Ishaat Hussain, a long-time Tata group veteran, as the interim chairman of TCS with immediate effect","Tata Sons seeks Cyrus Mistry’s removal from TCS, IHCL boards","Thu, Nov 10 2016. 08 42 AM"
http://www.livemint.com/Companies/cZbMFc1JIgQMbzGMElpXhP/We-saw-this-as-a-great-opportunity-to-create-microentrepren.html,"More than 5,000 home chefs have signed up for Mohamed Ismail Jamal’s watscooking.com",We saw this as a great opportunity to create micro-entrepreneurs: Watscooking founder,"Wed, Nov 09 2016. 02 55 AM"
http://www.livemint.com/Companies/qV03Hr8aiVWnLwqzhDJqpM/Will-Dell-make-it-big-with-EMC.html,Dell is leveraging its EMC acquisition to offer services and solutions for companies to cope with the fast-transforming digital landscape,Will Dell make it big with EMC?,"Tue, Nov 15 2016. 04 42 AM"
http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html,Dell CEO Michael Dell on the prospects for the combined Dell-EMC,"In firms, PCs and smartphones coexist in a multi-device world: Michael Dell","Tue, Nov 15 2016. 05 00 AM"
http://www.livemint.com/Companies/qlApzzpVLqT90aJHwwrOoI/Dell-Technologiess-road-map-for-India.html,"Other than the PC, server and data centre businesses, Dell India is partnering with a number of companies in areas like digitization and Digital India",Dell Technologies’s road map for India,"Tue, Nov 15 2016. 04 52 AM"
http://www.livemint.com/Companies/EglgHzajhyz0SD8FdF6JEM/GE-buys-cloudbased-software-firm-ServiceMax-for-915-millio.html,GE says the acquisition is part of GE Digital’s strategy to advance its “Industrial Internet” vision,GE buys cloud-based software firm ServiceMax for $915 million,"Tue, Nov 15 2016. 12 16 AM"
http://www.livemint.com/Companies/aXuu3v9EGvcDz4Laqf2mGI/Infosys-invests-undisclosed-amount-in-USbased-startup-Tida.html,TidalScale is Infosys’s 10th investment in a start-up from its $500 million innovation fund,Infosys invests undisclosed amount in US-based start-up TidalScale,"Fri, Nov 11 2016. 05 48 PM"
